Vigencia_Ejecucion;No_Localidad;Nombre_Localidad;Sector;Entidad;Codigo_Proyecto;Cod_meta_proyecto_extendida;Meta_proyecto;No_CRP;Fecha_Registro;No_Compromiso;Compromiso;Plazo;Objeto;Modalidad_seleccion;Descripcion_Mod_Selec;Tipo_Doc_BP_Beneficiario;Valor_CRP_Asignado_presupuestos_participativos;Codigo_propuestas_financiadas_CRP
2023;11;Suba;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2032;726;Incluir 1000 personas en actividades de educación para la resiliencia y la prevención de hechos delictivos.;1218;7/07/2023;596/2023;CONTRATO DE PRESTACION DE SERVICIOS;177;Contrato 596/2023: 28-06-2023 / 91476 13-06-2023 - O23011603430000002032 SUBA CONVIVE CON SEGURIDAD Y TRANQUILIDAD $7.200.000 / PRESTAR SERVICIOS DE APOYO A LA GESTIÓN PARA LA FORMULACIÓN Y GESTIÓN DE ESTRATEGIAS COMUNITARIAS QUE PERMITAN INTERVENIR, CAPA;10;CONTRATACIÓN DIRECTA;CC;$ 7.200.000;"24122;25073;26661"
2023;11;Suba;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2032;726;Incluir 1000 personas en actividades de educación para la resiliencia y la prevención de hechos delictivos.;1561;6/09/2023;625/2023;CONTRATO DE COMPRAVENTA;116;CONTRATO COMPRAVENTA 625/2023: ADQUISICIÓN DE ELEMENTOS DIDÁCTICOS Y/O EDUCATIVOS PARA LAS ESTRATEGIAS DE FORTALECIMIENTO DE LOS MECANISMOS DE JUSTICIA COMUNITARIA Y LAS ACTIVIDADES DE EDUCACIÓN PARA LA RESILIENCIA Y LA PREVENCIÓN DE HECHOS DELICTIVOS EN ;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 48.134.455;24122
2023;11;Suba;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2032;726;Incluir 1000 personas en actividades de educación para la resiliencia y la prevención de hechos delictivos.;1566;12/09/2023;627/2023;CONTRATO DE SUMINISTRO;110;CONTRATO DE SUMINISTRO 627/2023: ADQUISICIÓN DE ELEMENTOS PARA LA DOTACIÓN DE ARTÍCULOS DEPORTIVOS QUE FOMENTEN LA PRACTICA DE DIFERENTES MODALIDADES DEPORTIVAS Y LA CONVIVENCIA CIUDADANA/ SIPSE 91708;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 9.043.145;24051
2023;12;Barrios Unidos;AMBIENTE;IDPYBA;2008;781;Atender 4000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;460;2/02/2023;0962023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;211;PRESTAR SERVICIOS DE APOYO ASISTENCIAL AL AREA DE GESTION DEL DESARROLLO ADMINISTRATIVA Y FINANCIERA PARA APOYAR LA IMPLEMENTACION Y SEGUIMIENTO DE LOS COMPONENTES DIRIGIDOS AL CUMPLIMIENTO DE LA META DEL PROYECTO 2008 NIRVANA, SEGUN CONTRATO DE PRESTACIO;10;CONTRATACIÓN DIRECTA;CC;$ 12.719.000;26486
2023;12;Barrios Unidos;AMBIENTE;IDPYBA;2008;781;Atender 4000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;467;2/02/2023;0992023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;211;PRESTAR SERVICIOS DE APOYO ASISTENCIAL AL AREA DE GESTION DEL DESARROLLO ADMINISTRATIVA Y FINANCIERA PARA APOYAR LA IMPLEMENTACION Y SEGUIMIENTO DE LOS COMPONENTES DIRIGIDOS AL CUMPLIMIENTO DE LA META DEL PROYECTO 2008 NIRVANA. SEGUN CONTRATO DE PRESTACIO;10;CONTRATACIÓN DIRECTA;CC;$ 12.719.000;26486
2023;12;Barrios Unidos;AMBIENTE;IDPYBA;2008;781;Atender 4000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;518;15/02/2023;1472023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;211;PRESTAR SERVICIOS DE APOYO ASISTENCIAL AL AREA DE GESTION DEL DESARROLLO ADMINISTRATIVA Y FINANCIERA PARA APOYAR LA IMPLEMENTACION Y SEGUIMIENTO DE LOS COMPONENTES DIRIGIDOS AL CUMPLIMIENTO DE LA META DEL PROYECTO 2008 NIRVANA. SEGUN CONTRATO DE PRESTACIO;10;CONTRATACIÓN DIRECTA;CC;$ 12.719.000;26486
2023;12;Barrios Unidos;AMBIENTE;IDPYBA;2008;781;Atender 4000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;541;21/02/2023;1622023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;211;PRESTAR SERVICIOS DE APOYO ASISTENCIAL AL AREA DE GESTION DEL DESARROLLO ADMINISTRATIVA Y FINANCIERA PARA APOYAR LA IMPLEMENTACION Y SEGUIMIENTO DE LOS COMPONENTES DIRIGIDOS AL CUMPLIMIENTO DE LA META DEL PROYECTO 2008 NIRVANA. SEGUN CONTRATO DE PRESTACIO;10;CONTRATACIÓN DIRECTA;CC;$ 10.500.000;26486
2023;12;Barrios Unidos;AMBIENTE;IDPYBA;2008;781;Atender 4000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;846;14/09/2023;3382023;CONTRATO DE PRESTACION DE SERVICIOS;108;PRESTAR LOS SERVICIOS A MONTO AGOTABLE PARA REALIZAR LAS ACTIVIDADES NECESARIAS EN URGENCIAS, ESTERILIZACIONES Y SUMINISTRO DE INSUMOS, MEDICAMENTOS E IMPLEMENTOS PARA LAS BRIGADAS MEDICO VETERINARIAS EN LA LOCALIDAD DE BARRIOS UNIDOS EN EL MARCO DEL PROY;10;CONTRATACIÓN DIRECTA;NIT;$ 262.000.000;26486
2023;12;Barrios Unidos;AMBIENTE;AMBIENTE;2011;773;Implementar 60 PROCEDAS.;693;29/05/2023;2742023;CONVENIO INTERADMINISTRATIVO;152;AUNAR ESFUERZOS TÉCNICOS, FINANCIEROS Y ADMINISTRATIVOS PARA REALIZAR LA IMPLEMENTACIÓN DE PROCESOS COMUNITARIOS DE EDUCACIÓN AMBIENTAL PROCEDA EN LA LOCALIDAD DE BARRIOS UNIDOS EN EL MARCO DEL PROYECTO DE INVERSIÓN 2011. SEGUN CONVENIO INTERADMINISTRATIV;10;CONTRATACIÓN DIRECTA;NIT;$ 261.000.000;26478
2023;12;Barrios Unidos;CULTURA, RECREACIÓN Y DEPORTE;SDCRD;2012;767;Capacitar 1.300 personas en los campos artísticos, interculturales, culturales y/o patrimoniales.;673;25/04/2023;4712023;CONVENIO INTERADMINISTRATIVO;250;AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS CON EL FIN DE DESARROLLAR ACCIONES ARTICULADAS ENTRE LA SCRD, EL IDARTES Y LOS FONDOS DE DESARROLLO LOCAL, ORIENTADAS A FOMENTAR PROCESOS DE FORMACIÓN, CUALIFICACIÓN, FORTALECIMIENTO Y PARTICIPACIÓN ;10;CONTRATACIÓN DIRECTA;NIT;$ 183.600.000;"25514;26786;26789;26792"
2023;12;Barrios Unidos;CULTURA, RECREACIÓN Y DEPORTE;SDCRD;2012;767;Capacitar 1.300 personas en los campos artísticos, interculturales, culturales y/o patrimoniales.;674;25/04/2023;4712023;CONVENIO INTERADMINISTRATIVO;250;AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS CON EL FIN DE DESARROLLAR ACCIONES ARTICULADAS ENTRE LA SCRD, EL IDARTES Y LOS FONDOS DE DESARROLLO LOCAL, ORIENTADAS A FOMENTAR PROCESOS DE FORMACIÓN, CUALIFICACIÓN, FORTALECIMIENTO Y PARTICIPACIÓN ;10;CONTRATACIÓN DIRECTA;NITC;$ 171.811.000;"25514;26786;26789;26792"
2023;12;Barrios Unidos;CULTURA, RECREACIÓN Y DEPORTE;SDCRD;2012;770;Realizar 16 eventos de promoción de actividades culturales.;674;25/04/2023;4712023;CONVENIO INTERADMINISTRATIVO;250;AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS CON EL FIN DE DESARROLLAR ACCIONES ARTICULADAS ENTRE LA SCRD, EL IDARTES Y LOS FONDOS DE DESARROLLO LOCAL, ORIENTADAS A FOMENTAR PROCESOS DE FORMACIÓN, CUALIFICACIÓN, FORTALECIMIENTO Y PARTICIPACIÓN ;10;CONTRATACIÓN DIRECTA;NITC;$ 293.311.000;"21971;25736;26787;26790"
2023;12;Barrios Unidos;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2044;765;Capacitar 700 personas en los campos deportivos.;767;3/08/2023;3332023;CONTRATO DE PRESTACION DE SERVICIOS;150;PRESTAR LOS SERVICIOS DE OPERADOR LOGISTICO PARA EL DESARROLLO DE LAS ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA LOCALIDAD DE BA-RRIOS UNIDOS, EN EL MARCO DEL PROYECTO 2044 DEPORTE Y RECREACIÓN PARA EL DESARROLLO SOCIAL. SEGUN CONTRATO DE PRESTACION DE SE;10;CONTRATACIÓN DIRECTA;NIT;$ 90.403.344;"21256;22867;26091"
2023;12;Barrios Unidos;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2044;766;Vincular 4.500 personas en actividades recreo-deportivas comunitarias.;767;3/08/2023;3332023;CONTRATO DE PRESTACION DE SERVICIOS;150;PRESTAR LOS SERVICIOS DE OPERADOR LOGISTICO PARA EL DESARROLLO DE LAS ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA LOCALIDAD DE BA-RRIOS UNIDOS, EN EL MARCO DEL PROYECTO 2044 DEPORTE Y RECREACIÓN PARA EL DESARROLLO SOCIAL. SEGUN CONTRATO DE PRESTACION DE SE;10;CONTRATACIÓN DIRECTA;NIT;$ 244.493.303;"20542;21178;23367;25487;26791"
2023;12;Barrios Unidos;MUJERES;MUJERES;2057;784;Capacitar 980 personas para la construcción de ciudadanía y desarrollo de capacidades para el ejercicio de derechos de las mujeres.;752;4/07/2023;3052023;ACUERDO;186;AUNAR ESFUERZOS TÉCNICOS, JURÍDICOS, ADMINISTRATIVOS Y FINANCIEROS ENTRE EL PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO Y EL FONDO DE DESARROLLO LOCAL DE BARRIOS UNIDOS, CON EL FIN DE FORTALECER INICIATIVAS, LIDERADAS POR MUJERES, QUE TENGAN COMO F;11;RÉGIMEN ESPECIAL;NIT;$ 300.000.000;26511
2023;12;Barrios Unidos;MUJERES;MUJERES;2057;785;Vincular 2.000 personas en acciones para la prevención del feminicidio y la violencia contra la mujer.;884;22/09/2023;3452023;CONTRATO DE PRESTACION DE SERVICIOS;100;PRESTAR SERVICIOS PARA EL DESARROLLO DE LAS ACTIVIDADES DE FORTALECIMIENTO Y CONSTRUCCIÓN DE LA CIUDADANÍA Y DESARROLLO DE CAPACIDADES, PARA EL EJERCICIO DE LOS DERECHOS DE LAS MUJERES Y LA PREVENCIÓN DEL FEMINICIDIO Y LAS VIOLENCIAS CONTRA LAS MUJERES EN;02;SELEC. ABREV. MENOR CUANTÍA;NIT;$ 315.820.132;26502
2023;12;Barrios Unidos;MUJERES;MUJERES;2062;751;Vincular 1.000 mujeres cuidadoras a estrategias de cuidado;1112;19/12/2023;3512023;CONTRATO DE PRESTACION DE SERVICIOS;12;REALIZAR ACCIONES EN SALUD ENCAMINADAS A FOVORECER LA SALUD FÍSICA Y MENTAL EN LA COMUNIDAD DE BARRIOS UNIDOS, A PARTIR DE ACTIVIDADES ALTERNATIVAS EN SALUD, ARTETERAPIA, ECO CUIDADO, ACTIIDADES DE RESPIRO Y EL FORTALECIMIENTO DE DISPOSITIVOS DE BASE COMU;10;CONTRATACIÓN DIRECTA;NIT;$ 294.696.361;26507
2023;12;Barrios Unidos;AMBIENTE;IDIGER;2103;777;Realizar 4 acción efectiva para el fortalecimiento de las capacidades locales para la respuesta a emergencias y desastres.;386;24/01/2023;0392023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;334;PRESTAR SERVICIOS DE APOYO TECNICO A LA ALCALDIA LOCAL DE BARRIOS UNIDOS EN LAS ACTIVIDADES RELACIONADAS CON LA GESTION DEL RIESGO EN MATERIA DE PREVENCION Y ATENCION DE EMERGENCIAS, ASI COMO EN LA RESPUESTA OPERATIVA E INMEDIATA ANTE LA OCURRENCIA DE SIT;10;CONTRATACIÓN DIRECTA;CC;$ 46.200.000;26498
2023;12;Barrios Unidos;AMBIENTE;IDIGER;2103;777;Realizar 4 acción efectiva para el fortalecimiento de las capacidades locales para la respuesta a emergencias y desastres.;424;31/01/2023;0752023;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;334;PRESTAR SERVICIOS PROFESIONALES A LA ALCALDIA LOCAL DE BARRIOS UNIDOS EN LAS ACTIVIDADES RELACIONADAS CON LA GESTION DEL RIESGO EN MATERIA DE PREVENCION Y ATENCION DE EMERGENCIAS, ASI COMO EN LA RESPUESTA OPERATIVA E INMEDIATA ANTE LA OCURRENCIA DE SITUAC;10;CONTRATACIÓN DIRECTA;CC;$ 59.400.000;26498
2023;12;Barrios Unidos;AMBIENTE;IDIGER;2103;777;Realizar 4 acción efectiva para el fortalecimiento de las capacidades locales para la respuesta a emergencias y desastres.;512;13/02/2023;1412023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;302;PRESTAR SERVICIOS DE APOYO A LA GESTIÓN DEL RIESGO QUE PROMUEVA LAS ACCIONES REQUERIDAS PARA LA PREVENCIÓN Y ATENCIÓN DE EMERGENCIAS O EVENTOS GENERADOS POR LA MATERIALIZACIÓN DE LOS RIESGOS Y RESPONDA DE MANERA OPERATIVA E INMEDIATA ANTE LA OCURRENCIA DE;10;CONTRATACIÓN DIRECTA;CC;$ 27.270.000;26498
2023;12;Barrios Unidos;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;2135;758;Revitalizar 102 Mipymes y/o emprendimientos potencializadas dentro de las aglomeraciones económicas que fomentan el empleo y/o nuevas actividades económicas.;1119;22/12/2023;3582023;CONVENIO DE COOPERACION;9;AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS ENTRE LA ORGANIZACIÓN DE ESTADOS IBEROAMERICANOS Y EL FONDO DE DESARROLLO LOCAL DE BARRIOS UNIDOS PARA PROMOVER EL FORTALECIMIENTO DE CAPACIDADES EMPRESARIALES Y ECONOMICAS DE EMPRENDIMIENTOS Y/O UNI;10;CONTRATACIÓN DIRECTA;NIT;$ 112.563.595;"26785;26788;26793"
2023;12;Barrios Unidos;GOBIERNO;IDPAC;2141;801;Capacitar 460 personas a través de procesos de formación para la participación de manera virtual y presencial;979;20/10/2023;3482023;ACEPTACION DE OFERTA;45;ADQUISICIÓN DE ELEMENTOS E INSUMOS NECESARIOS PARA EL PROCESO DE PRESUPUESTOS PARTICIPATIVOS 2023 - 2024, EN EL MARCO DEL PROYECTO 2141 DIÁLOGOS PARA CRECER Y PARTICIPAR. SEGUN CONTRATO DE COMPRAVENTA ACEPTACION DE OFERTA 348 DE 2023.;04;CONTRATACIÓN MÍNIMA CUANTÍA;NIT;$ 13.806.000;20645
2023;12;Barrios Unidos;GOBIERNO;IDPAC;2141;803;Fortalecer 60 Organizaciones, JAC e Instancias de participación ciudadana.;1132;28/12/2023;3692023;CONTRATO DE COMPRAVENTA;3;ADQUISICIÓN DE ELEMENTOS AUDIOVISUALES Y TECNOLÓGICOS, DE PAPELERÍA Y PUBLICAD, Y MUEBLES Y ACCESORIOS PARA EL FORTALECIMIENTO A INICIATIVAS DE INSTANCIAS DE PARTICIPACIÓN, ORGANIZACIONES COMUNITARIAS, COMUNALES Y EXPRESIONES SOCIALES EN LA LOCALIDAD DE B;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 195.000.000;"25800;26794;26795"
2023;12;Barrios Unidos;GOBIERNO;IDPAC;2141;803;Fortalecer 60 Organizaciones, JAC e Instancias de participación ciudadana.;1133;28/12/2023;3702023;CONTRATO DE COMPRAVENTA;3;ADQUISICIÓN DE ELEMENTOS AUDIOVISUALES Y TECNOLÓGICOS, DE PAPELERÍA Y PUBLICAD, Y MUEBLES Y ACCESORIOS PARA EL FORTALECIMIENTO A INICIATIVAS DE INSTANCIAS DE PARTICIPACIÓN, ORGANIZACIONES COMUNITARIAS, COMUNALES Y EXPRESIONES SOCIALES EN LA LOCALIDAD DE B;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 290.000.000;"25800;26794;26795"
2023;12;Barrios Unidos;GOBIERNO;IDPAC;2141;803;Fortalecer 60 Organizaciones, JAC e Instancias de participación ciudadana.;1134;28/12/2023;3712023;CONTRATO DE COMPRAVENTA;3;ADQUISICIÓN DE ELEMENTOS AUDIOVISUALES Y TECNOLÓGICOS, DE PAPELERÍA Y PUBLICAD, Y MUEBLES Y ACCESORIOS PARA EL FORTALECIMIENTO A INICIATIVAS DE INSTANCIAS DE PARTICIPACIÓN, ORGANIZACIONES COMUNITARIAS, COMUNALES Y EXPRESIONES SOCIALES EN LA LOCALIDAD DE B;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 17.439.492;"25800;26794;26795"
2023;12;Barrios Unidos;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2149;788;Incluir 1.000 personas en actividades de educación para la resiliencia y la prevención de hechos delictivos;1116;21/12/2023;3612023;CONTRATO DE COMPRAVENTA;10;ADQUISICIÓN E INSTALACIÓN DE ALARMAS COMUNITARIAS Y CAMARAS DE SEGURIDAD, PARA LOS FRENTES DE SEGURIDAD Y REDES DE CUIDADO REQUERIDO EN LA LOCALIDAD DE BARRIOS UNIDOS, DENTRO DEL MARCO DEL PROYECTO 2149 POR UNA LOCALIDAD SEGURA Y RESILIENTE. SEGUN CONTRAT;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 156.682.988;"21096;23550;25567"
2023;12;Barrios Unidos;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2153;792;Implementar 1 estrategia local de acciones pedagógicas del Código Nacional de Seguridad y Convivencia Ciudadana en la localidad;409;27/01/2023;0602023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;242;PRESTAR SERVICIOS DE APOYO TECNICO AL AREA DE GESTION DEL DESARROLLO ADMINISTRATIVA Y FINANCIERA EN LAS ACTIVIDADES DE PEDAGOGÃA DEL CODIGO NACIONAL DE SEGURIDAD Y CONVIVENCIA, PROMOCION DE LA CONVIVENCIA Y DE ATENCION DE MOVILIZACIONES Y AGLOMERACIONES ;10;CONTRATACIÓN DIRECTA;CC;$ 38.500.000;25622
2023;12;Barrios Unidos;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2153;792;Implementar 1 estrategia local de acciones pedagógicas del Código Nacional de Seguridad y Convivencia Ciudadana en la localidad;484;7/02/2023;1152023;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;302;PRESTAR SERVICIOS PROFESIONALES AL ÃREA DE GESTION DEL DESARROLLO ADMINISTRATIVA Y FINANCIERA PARA APOYAR LA IMPLEMENTACION Y SEGUIMIENTO DE LOS PROYECTOS Y CONTRATOS SUSCRITOS POR EL FDLBU DIRIGIDOS AL CUMPLIMIENTO DE LAS METAS DE PEDAGOGIA DEL CODIGO N;10;CONTRATACIÓN DIRECTA;CC;$ 47.500.000;"25622;25971"
2023;12;Barrios Unidos;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2153;792;Implementar 1 estrategia local de acciones pedagógicas del Código Nacional de Seguridad y Convivencia Ciudadana en la localidad;503;9/02/2023;1322023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;302;PRESTAR SERVICIOS DE APOYO TECNICO AL AREA DE GESTION DEL DESARROLLO ADMINISTRATIVA Y FINANCIERA EN LAS ACTIVIDADES DE PEDAGOGIA DEL CODIGO NACIONAL DE SEGURIDAD Y CONVIVENCIA, PROMOCION DE LA CONVIVENCIA Y DE ATENCION DE MOVILIZACIONES Y AGLOMERACIONES E;10;CONTRATACIÓN DIRECTA;CC;$ 35.000.000;25971
2023;12;Barrios Unidos;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2153;792;Implementar 1 estrategia local de acciones pedagógicas del Código Nacional de Seguridad y Convivencia Ciudadana en la localidad;653;3/04/2023;2532023;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;214;PRESTAR SERVICIOS DE APOYO ASISTENCIAL A LA GESTIÓN DEL DESARROLLO LOCAL EN LAS ACTIVIDADES DE PEDAGOGÍA DEL CÓDIGO NACIONAL DE SEGURIDAD Y CONVIVENCIA. SEGUN CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION 253 DE 2023.;10;CONTRATACIÓN DIRECTA;CC;$ 12.719.000;"25622;25971"
2023;12;Barrios Unidos;SEGURIDAD, CONVIVENCIA Y JUSTICIA;SEGURIDAD, CONVIVENCIA Y JUSTICIA;2153;792;Implementar 1 estrategia local de acciones pedagógicas del Código Nacional de Seguridad y Convivencia Ciudadana en la localidad;1134;28/12/2023;3712023;CONTRATO DE COMPRAVENTA;3;ADQUISICIÓN DE ELEMENTOS AUDIOVISUALES Y TECNOLÓGICOS, DE PAPELERÍA Y PUBLICAD, Y MUEBLES Y ACCESORIOS PARA EL FORTALECIMIENTO A INICIATIVAS DE INSTANCIAS DE PARTICIPACIÓN, ORGANIZACIONES COMUNITARIAS, COMUNALES Y EXPRESIONES SOCIALES EN LA LOCALIDAD DE B;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 28.145.508;25690
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2072;826;Vincular 2000 personas en actividades recreo-deportivas comunitarias.;471;19/01/2023;016;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;242;Prestar servicios de apoyo a la gestiÃ³n en los trÃ¡mites administrativos de carÃ¡cter asistencial que surjan en desarrollo de las a ctividades que se realicen en el marco del proyecto 2072 Teusaquillo referente en deporte, recreaciÃ³n y actividad fÃ­sica;10;CONTRATACIÓN DIRECTA;CC;$ 29.700.000;26021
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2072;826;Vincular 2000 personas en actividades recreo-deportivas comunitarias.;472;19/01/2023;017;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;242;Prestar servicios profesionales para realizar el apoyo a la supervisiÃ³n y formulaciÃ³n del proyecto 2072 Teusaquillo referente en d eporte, recreaciÃ³n y actividad fÃ­sica, y demÃ¡s actividades requeridas en el marco del Plan de Desarrollo Local 2021-202;10;CONTRATACIÓN DIRECTA;CC;$ 55.000.000;26021
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2072;826;Vincular 2000 personas en actividades recreo-deportivas comunitarias.;636;21/02/2023;138;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;Prestar servicios profesionales para realizar el apoyo  a la supervisión y formulación del proyecto 2072 Teusaquillo referente en deporte, recreación y actividad física, y demás actividades requeridas en el marco del Plan de Desarrollo Local 2021-2024. Ce;10;CONTRATACIÓN DIRECTA;CC;$ 0;26021
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2072;826;Vincular 2000 personas en actividades recreo-deportivas comunitarias.;637;21/02/2023;138;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;Prestar servicios profesionales para realizar el apoyo  a la supervisión y formulación del proyecto 2072 Teusaquillo referente en deporte, recreación y actividad física, y demás actividades requeridas en el marco del Plan de Desarrollo Local 2021-2024. Ce;10;CONTRATACIÓN DIRECTA;CC;$ 47.460.000;26021
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2072;826;Vincular 2000 personas en actividades recreo-deportivas comunitarias.;756;28/04/2023;231;CONVENIO DE COOPERACION;247;Aunar esfuerzos para contribuir al fortalecimiento de la participación ciudadana en la localidad de Teusaquillo, acompañando la implementación de los proyectos de inversión de la vigencia 2023, en particular los relacionados con presupuestos participativo;11;RÉGIMEN ESPECIAL;NIT;$ 74.400.000;26021
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2072;826;Vincular 2000 personas en actividades recreo-deportivas comunitarias.;1088;15/12/2023;016;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;17;Adicion y prorroga al contrato con objeto de Prestar servicios de apoyo a la gestion en los tramites administrativos de caracter asistencial que surjan en desarrollo de las a ctividades que se realicen en el marco del proyecto 2072 Teusaquillo referente e;10;CONTRATACIÓN DIRECTA;CC;$ 2.700.000;26021
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;IDRD;2072;826;Vincular 2000 personas en actividades recreo-deportivas comunitarias.;1195;29/12/2023;138;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;2;Adición y prórroga. Se mantienen todas las cláusulas del contrato princiPrestar servicios profesionales para realizar el apoyo  a la supervisióny formulación del proyecto 2072 Teusaquillo referente en deporte, recreacion y actividad física, y demás activi;10;CONTRATACIÓN DIRECTA;CC;$ 8.738.667;26021
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;SDCRD;2078;827;Capacitar 450 personas en los campos artísticos, interculturales, culturales y/o patrimoniales.;545;6/02/2023;072;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;328;Prestar los servicios profesionales para realizar el apoyo a la supervision y formulación del proyecto de inversión 2078 Teusaquillo promotora de arte, la cultura y el patrimonio y demás actividades requeridas en elmarco del Plan de Desarrollo Local 2021-;10;CONTRATACIÓN DIRECTA;CC;$ 12.800.000;21323
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;SDCRD;2078;827;Capacitar 450 personas en los campos artísticos, interculturales, culturales y/o patrimoniales.;557;7/02/2023;078;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;327;Prestar los servicios profesionales para realizar el apoyo a la supervisión y formulación del proyecto de inversión 2078 Teusaquillo promotora de arte, la cultura y el patrimonio y demás actividades requeridas en el marco del Plan de Desarrollo Local 2021;10;CONTRATACIÓN DIRECTA;CC;$ 12.800.000;21323
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;SDCRD;2078;827;Capacitar 450 personas en los campos artísticos, interculturales, culturales y/o patrimoniales.;560;7/02/2023;079;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;327;Prestar los servicios profesionales para realizar el apoyo a la supervisión y formulación del proyecto de inversión 2078 Teusaquillo promotora de arte, la cultura y el patrimonio y demás actividades requeridas en el marco del Plan de Desarrollo Local 2021;10;CONTRATACIÓN DIRECTA;CC;$ 13.333.333;21323
2023;13;Teusaquillo;CULTURA, RECREACIÓN Y DEPORTE;SDCRD;2078;827;Capacitar 450 personas en los campos artísticos, interculturales, culturales y/o patrimoniales.;703;22/03/2023;201;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;284;Prestar los servicios de apoyo en la gestión para realizar todas las actividades operativas y administrativas requeridas en el marco del Plan de Desarrollo Local 2021-2024. Certificado de no existencia de personal No. 40090 del 18/02/2023. memorando de so;10;CONTRATACIÓN DIRECTA;CC;$ 5.400.000;21323
